id_imovel,tipo_imovel,zona,area_m2,quartos,casas_banho,andar,ano_construcao,estado_conservacao,orientacao_solar,vista,certificacao_energetica,distancia_centro_km,distancia_metro_km,distancia_escola_km,distancia_hospital_km,score_localizacao,tem_garagem,tem_piscina,tem_varanda,tem_arrecadacao,tem_elevador,tem_ar_condicionado,tem_lareira,tem_jardim,preco,preco_categoria
IMV00606,Apartamento,Bairro Residencial,78,1,1,1,1987,Razoável,Sul,Pátio,F,4.7,3.08,0.5,1.22,3,False,False,False,False,False,False,False,False,96200.0,Baixo
IMV00607,Penthouse,Zona Comercial,141,4,3,2,1968,Para Remodelar,Oeste,Rua,D,0.5,2.84,0.69,1.47,4,False,False,True,False,False,False,False,False,322900.0,Alto
IMV00608,Duplex,Bairro Residencial,114,2,1,3,2014,Bom,Oeste,Jardim,B,4.4,1.61,1.26,2.45,3,False,False,False,False,False,False,False,False,187000.0,Médio
IMV00609,Apartamento,Zona Comercial,69,1,2,4,1967,Razoável,Noroeste,Jardim,D,1.8,2.84,0.96,1.04,4,False,False,True,True,False,False,False,True,145600.0,Baixo
IMV00610,Penthouse,Zona Industrial,164,5,3,0,2007,Bom,Sudeste,Pátio,B,11.9,1.85,0.06,0.11,2,False,False,False,False,True,False,False,False,230500.0,Médio
IMV00611,Apartamento,Centro Histórico,75,2,1,0,2023,Como Novo,Norte,Jardim,B,0.0,0.05,4.59,1.97,7,True,False,False,True,False,False,True,False,202700.0,Médio
IMV00612,Estúdio,Periferia,77,2,1,9,1978,Para Remodelar,Sudeste,Cidade,D,7.1,0.42,0.83,5.01,4,True,False,False,False,False,False,False,False,59400.0,Baixo
IMV00613,Apartamento,Centro Histórico,63,2,1,5,1963,Razoável,Sul,Jardim,E,0.6,4.6,1.83,1.67,5,False,False,False,False,False,False,False,False,115700.0,Baixo
IMV00614,Moradia,Periferia,112,3,2,0,1981,Razoável,Sudeste,Pátio,D,8.3,0.48,0.03,5.16,5,False,False,False,False,False,False,False,True,144100.0,Baixo
IMV00615,Penthouse,Periferia,181,3,2,9,1993,Razoável,Este,Cidade,F,8.8,0.44,0.44,0.64,5,False,False,False,False,False,True,True,True,300100.0,Alto
IMV00616,Penthouse,Periferia,142,5,2,0,1962,Razoável,Este,Rua,E,7.7,2.61,1.45,1.41,2,False,False,False,False,False,False,False,True,225400.0,Médio
IMV00617,Moradia,Centro Histórico,69,1,2,0,2021,Novo,Noroeste,Rua,B,1.6,1.04,0.45,0.56,6,False,False,True,True,True,False,False,False,265600.0,Médio
IMV00618,Estúdio,Bairro Residencial,71,1,2,1,1986,Razoável,Nordeste,Rua,D,5.9,4.33,0.94,3.77,3,False,False,False,False,False,False,False,False,76200.0,Baixo
IMV00619,Moradia,Zona Industrial,128,4,2,0,2016,Bom,Nordeste,Pátio,B,10.4,1.18,0.1,1.15,2,False,False,False,False,False,False,False,True,156300.0,Médio
IMV00620,Penthouse,Zona Industrial,118,3,3,2,2023,Novo,Oeste,Pátio,A+,9.4,1.28,2.02,7.95,1,False,False,False,False,False,False,False,False,197200.0,Médio
IMV00621,Estúdio,Zona Industrial,58,1,2,0,1974,Para Remodelar,Norte,Jardim,D,9.4,0.31,0.0,2.13,4,True,True,False,False,False,False,True,False,76600.0,Baixo
IMV00622,Moradia,Zona Premium,107,2,1,0,1961,Para Remodelar,Sul,Rua,D,3.8,0.41,0.13,6.14,8,True,False,False,False,False,False,False,False,251900.0,Médio
IMV00623,Apartamento,Zona Industrial,89,3,2,2,2008,Bom,Norte,Rua,B,8.4,0.24,1.21,3.88,3,False,False,False,False,False,False,False,False,82900.0,Baixo
IMV00624,Estúdio,Zona Comercial,47,0,1,1,2023,Como Novo,Oeste,Jardim,A,0.2,4.43,0.14,0.11,5,False,False,False,False,False,False,False,False,79300.0,Baixo
IMV00625,Estúdio,Bairro Residencial,61,1,1,5,1969,Para Remodelar,Sudoeste,Pátio,E,3.6,3.48,0.19,1.31,4,False,False,False,True,False,False,False,False,55000.0,Baixo
IMV00626,Moradia,Zona Premium,121,4,3,0,2015,Como Novo,Sul,Rua,B,1.4,1.09,0.24,2.31,6,True,True,True,True,False,True,True,False,570500.0,Alto
IMV00627,Penthouse,Centro Histórico,156,3,3,8,2001,Bom,Noroeste,Cidade,D,0.0,0.53,0.39,9.73,7,False,False,True,True,False,True,True,False,496800.0,Alto
IMV00628,Duplex,Centro Histórico,126,4,2,3,2023,Novo,Sul,Rua,A+,1.6,0.45,2.02,3.1,7,False,False,False,True,False,False,False,False,349500.0,Alto
IMV00629,Penthouse,Zona Comercial,173,3,3,3,1961,Razoável,Oeste,Rua,F,2.5,0.92,0.84,6.89,5,False,False,False,False,True,True,False,False,523900.0,Alto
IMV00630,Penthouse,Bairro Residencial,163,4,2,2,1971,Razoável,Este,Pátio,F,3.7,1.19,0.66,0.14,3,False,False,False,False,True,True,True,False,328800.0,Alto
IMV00631,Moradia,Periferia,113,3,3,0,2006,Bom,Noroeste,Rua,B,8.9,0.49,1.25,1.45,4,False,False,False,False,False,False,False,False,162600.0,Médio
IMV00632,Apartamento,Zona Industrial,94,3,2,2,2024,Novo,Oeste,Jardim,B,11.1,2.9,0.57,1.43,1,True,False,False,True,False,False,False,False,126600.0,Baixo
IMV00633,Duplex,Zona Comercial,133,3,2,10,2022,Novo,Sul,Cidade,A+,0.3,1.99,0.39,1.28,5,False,False,False,False,False,False,True,False,340700.0,Alto
IMV00634,Penthouse,Periferia,141,3,3,2,1967,Razoável,Sudoeste,Rua,D,9.9,3.01,0.87,0.35,2,False,False,False,False,False,False,False,False,189900.0,Médio
IMV00635,Penthouse,Zona Industrial,182,5,2,2,1999,Bom,Sul,Pátio,F,10.8,0.38,1.07,0.54,3,False,False,False,False,False,False,False,False,238800.0,Médio
IMV00636,Duplex,Zona Comercial,131,3,3,1,2020,Novo,Oeste,Rua,A,1.9,3.94,0.3,0.94,5,False,False,False,False,False,True,False,False,373300.0,Alto
IMV00637,Penthouse,Zona Industrial,115,3,3,1,2002,Razoável,Nordeste,Jardim,C,11.3,0.54,0.63,6.21,2,False,False,False,False,False,False,True,False,135200.0,Baixo
IMV00638,Apartamento,Zona Premium,110,2,2,2,2024,Novo,Este,Jardim,B,1.1,0.76,0.88,4.02,6,True,False,False,False,True,False,True,True,395300.0,Alto
IMV00639,Estúdio,Zona Comercial,54,2,1,4,2005,Bom,Oeste,Pátio,B,3.1,0.53,0.02,8.66,6,False,False,False,False,False,False,False,False,78700.0,Baixo
IMV00640,Apartamento,Zona Comercial,91,2,1,3,2022,Novo,Oeste,Jardim,A,2.6,1.27,0.12,7.19,5,False,True,False,True,False,False,True,False,237100.0,Médio
IMV00641,Duplex,Centro Histórico,92,2,2,3,1966,Razoável,Sudoeste,Pátio,D,0.0,0.06,2.23,19.14,7,False,False,False,False,False,False,False,False,184500.0,Médio
IMV00642,Duplex,Zona Comercial,101,2,2,1,2022,Novo,Nordeste,Jardim,B,1.9,1.55,0.82,3.1,4,False,False,True,True,False,True,True,False,322000.0,Alto
IMV00643,Estúdio,Zona Premium,85,2,1,1,2003,Bom,Oeste,Jardim,B,2.1,3.4,1.98,0.54,5,False,False,False,False,False,False,False,False,166200.0,Médio
IMV00644,Moradia,Zona Premium,165,4,2,0,1961,Para Remodelar,Norte,Rua,F,4.4,2.78,0.72,4.67,5,True,True,True,True,True,False,False,False,442400.0,Alto
IMV00645,Duplex,Periferia,165,4,2,7,2006,Razoável,Este,Jardim,C,7.7,0.25,1.54,0.39,4,False,False,False,False,False,False,False,False,157400.0,Médio
IMV00646,Moradia,Bairro Residencial,85,2,1,0,2004,Bom,Nordeste,Jardim,C,6.8,4.62,4.65,4.95,3,False,False,False,False,False,False,False,False,155400.0,Médio
IMV00647,Estúdio,Zona Industrial,67,1,1,2,2022,Novo,Sudeste,Pátio,A,8.3,1.6,1.06,0.3,1,True,False,False,True,True,False,False,False,85800.0,Baixo
IMV00648,Apartamento,Zona Comercial,82,2,1,6,2012,Como Novo,Este,Jardim,B,3.9,2.35,0.67,0.27,4,False,False,False,False,False,False,True,False,176800.0,Médio
IMV00649,Duplex,Centro Histórico,116,3,2,2,2020,Como Novo,Sudoeste,Pátio,B,1.1,3.98,1.41,0.16,5,True,False,True,False,True,False,True,False,383200.0,Alto
IMV00650,Apartamento,Zona Comercial,105,2,1,1,2021,Novo,Sudoeste,Rua,A+,3.6,0.94,0.55,5.69,5,False,False,False,False,False,False,False,True,256500.0,Médio
IMV00651,Duplex,Zona Premium,127,5,2,6,2000,Razoável,Norte,Jardim,E,2.6,1.47,3.3,5.34,5,False,False,False,True,False,True,False,False,346000.0,Alto
IMV00652,Estúdio,Periferia,72,2,1,1,1992,Razoável,Este,Rua,E,8.0,1.07,1.68,4.2,2,False,False,True,False,False,False,False,False,63700.0,Baixo
IMV00653,Apartamento,Periferia,108,2,1,8,2022,Novo,Sudoeste,Serra,A,7.9,1.59,0.11,0.88,3,False,False,True,False,False,False,False,False,147700.0,Baixo
IMV00654,Estúdio,Centro Histórico,85,2,1,9,2023,Novo,Norte,Cidade,A,0.1,1.91,1.21,1.8,5,False,False,False,True,False,False,False,False,168300.0,Médio
IMV00655,Duplex,Periferia,93,3,2,0,1974,Razoável,Sudoeste,Jardim,D,8.2,0.31,0.04,0.11,5,False,False,False,True,False,False,False,False,111200.0,Baixo
IMV00656,Moradia,Centro Histórico,82,3,2,0,1960,Razoável,Este,Jardim,E,0.0,3.74,0.08,1.67,6,False,True,False,True,True,True,True,True,270500.0,Médio
IMV00657,Moradia,Centro Histórico,84,2,2,0,2000,Razoável,Noroeste,Jardim,D,0.0,1.41,0.04,4.31,6,False,False,False,False,False,True,False,False,191300.0,Médio
IMV00658,Estúdio,Periferia,79,1,1,1,2022,Novo,Sudeste,Rua,B,9.7,1.03,0.51,4.16,2,False,False,False,False,False,False,False,False,72800.0,Baixo
IMV00659,Penthouse,Centro Histórico,143,5,3,1,2001,Bom,Este,Rua,B,0.3,1.29,3.04,1.75,5,False,False,True,True,False,False,True,False,518800.0,Alto
IMV00660,Moradia,Bairro Residencial,125,3,2,0,1968,Razoável,Sudeste,Jardim,E,4.6,1.11,0.14,0.08,4,False,False,False,False,False,False,False,True,212800.0,Médio
IMV00661,Penthouse,Periferia,108,2,1,3,2015,Bom,Sudoeste,Rua,C,9.1,5.07,0.72,1.93,2,False,True,False,False,False,False,True,False,222700.0,Médio
IMV00662,Duplex,Zona Comercial,112,2,1,4,1960,Para Remodelar,Norte,Rua,D,3.9,0.36,0.21,1.82,7,False,False,False,False,False,False,False,False,192500.0,Médio
IMV00663,Moradia,Centro Histórico,99,2,1,0,1967,Para Remodelar,Este,Jardim,D,1.6,1.8,1.33,1.03,5,True,False,False,False,False,False,False,False,196800.0,Médio
IMV00664,Apartamento,Zona Comercial,81,2,2,0,1997,Bom,Sudoeste,Jardim,E,2.6,0.7,1.04,1.32,5,False,False,True,False,False,True,False,False,183400.0,Médio
IMV00665,Duplex,Periferia,128,4,2,3,1975,Para Remodelar,Este,Jardim,F,7.2,0.23,0.17,3.06,5,False,False,False,False,False,True,False,False,133300.0,Baixo
IMV00666,Penthouse,Zona Comercial,153,4,2,3,2002,Bom,Noroeste,Rua,D,1.4,0.21,0.14,5.07,7,False,True,False,True,False,False,True,False,554300.0,Alto
IMV00667,Estúdio,Zona Comercial,65,1,2,0,1995,Razoável,Oeste,Rua,F,2.9,1.25,0.63,6.58,4,False,True,False,True,False,False,True,False,127800.0,Baixo
IMV00668,Estúdio,Zona Comercial,51,1,1,0,2020,Como Novo,Sul,Rua,A,2.2,0.79,1.82,11.88,5,False,True,False,False,True,False,False,False,125100.0,Baixo
IMV00669,Estúdio,Centro Histórico,47,0,1,6,1998,Razoável,Sudeste,Mar,E,1.6,2.86,0.57,4.26,5,False,False,False,False,False,False,False,False,58600.0,Baixo
IMV00670,Moradia,Zona Comercial,129,5,2,0,1971,Para Remodelar,Norte,Rua,D,3.7,0.53,2.99,0.49,5,True,True,False,True,True,False,False,False,264800.0,Médio
IMV00671,Penthouse,Periferia,167,4,2,3,2017,Bom,Sudeste,Rua,A,9.6,1.52,1.17,3.3,2,False,True,False,False,False,False,False,False,302700.0,Alto
IMV00672,Estúdio,Centro Histórico,71,1,1,4,2012,Como Novo,Sul,Pátio,B,0.6,0.13,0.2,1.94,8,False,False,False,False,False,False,False,False,135200.0,Baixo
IMV00673,Apartamento,Zona Comercial,116,2,2,5,2023,Como Novo,Norte,Pátio,A,0.1,0.71,1.66,9.55,5,False,False,False,True,False,False,False,True,267400.0,Médio
IMV00674,Apartamento,Bairro Residencial,70,1,1,7,2022,Como Novo,Sudeste,Serra,A,6.9,0.07,0.16,1.65,6,False,False,False,False,False,False,False,False,102800.0,Baixo
IMV00675,Estúdio,Bairro Residencial,65,2,1,7,1968,Para Remodelar,Este,Cidade,E,5.6,2.91,0.08,1.86,4,True,False,True,True,False,False,True,False,90200.0,Baixo
IMV00676,Apartamento,Centro Histórico,68,1,1,1,2007,Razoável,Oeste,Jardim,D,1.3,1.55,0.46,1.09,6,False,False,False,False,False,False,False,True,129400.0,Baixo
IMV00677,Apartamento,Centro Histórico,86,2,1,2,2023,Novo,Nordeste,Jardim,B,0.0,1.94,0.12,2.82,6,False,False,False,False,False,False,False,False,214300.0,Médio
IMV00678,Estúdio,Zona Industrial,85,2,2,3,2005,Razoável,Este,Jardim,C,8.7,0.01,0.42,1.98,4,False,False,False,False,True,False,False,False,58700.0,Baixo
IMV00679,Duplex,Centro Histórico,87,2,2,2,1975,Para Remodelar,Oeste,Rua,F,2.0,0.28,0.16,2.1,8,False,False,False,False,False,False,False,False,157700.0,Médio
IMV00680,Penthouse,Zona Premium,106,2,2,5,1993,Razoável,Sul,Jardim,F,4.4,7.45,1.69,5.73,5,False,False,False,False,False,False,True,False,406000.0,Alto
IMV00681,Moradia,Periferia,125,3,3,0,1991,Razoável,Noroeste,Rua,D,7.6,0.11,0.52,0.12,4,False,False,False,False,False,False,False,False,154800.0,Médio
IMV00682,Moradia,Zona Industrial,138,3,3,0,1985,Para Remodelar,Nordeste,Rua,D,10.6,2.09,1.39,1.2,1,False,False,False,False,False,False,False,False,102100.0,Baixo
IMV00683,Estúdio,Zona Industrial,67,1,1,7,2022,Novo,Noroeste,Mar,A+,11.8,0.85,1.54,8.54,2,False,False,False,False,False,False,False,False,59100.0,Baixo
IMV00684,Penthouse,Bairro Residencial,150,3,3,5,1976,Razoável,Este,Jardim,E,5.0,2.23,0.16,2.84,4,True,False,False,False,True,False,False,False,315100.0,Alto
IMV00685,Duplex,Bairro Residencial,74,1,1,2,2015,Como Novo,Sudeste,Pátio,C,4.9,2.64,0.6,0.48,3,True,False,False,False,False,False,False,True,195700.0,Médio
IMV00686,Penthouse,Centro Histórico,186,3,2,1,2021,Como Novo,Oeste,Pátio,A,1.5,0.07,0.55,5.88,7,True,True,False,True,False,True,True,True,721200.0,Alto
IMV00687,Apartamento,Centro Histórico,92,3,3,3,1999,Bom,Este,Rua,D,0.0,2.73,0.25,1.3,6,False,True,False,False,False,False,False,False,199700.0,Médio
IMV00688,Apartamento,Centro Histórico,89,2,1,0,1987,Para Remodelar,Norte,Jardim,D,0.3,0.57,0.72,0.85,6,False,False,False,False,False,False,False,False,140300.0,Baixo
IMV00689,Moradia,Zona Premium,177,5,3,0,1972,Para Remodelar,Sudeste,Rua,D,3.2,0.37,0.78,1.39,7,False,False,True,False,True,True,True,False,489100.0,Alto
IMV00690,Estúdio,Zona Premium,87,2,2,7,2021,Como Novo,Sul,Serra,A+,1.4,2.35,0.19,0.11,6,False,False,False,False,True,False,False,False,203700.0,Médio
IMV00691,Duplex,Bairro Residencial,134,5,2,2,2006,Razoável,Norte,Rua,C,4.1,0.5,0.13,7.65,5,False,True,False,False,False,False,False,False,216600.0,Médio
IMV00692,Estúdio,Zona Comercial,74,2,1,5,1969,Para Remodelar,Sul,Rua,E,0.5,4.05,2.25,0.63,4,False,False,True,False,False,False,False,False,86300.0,Baixo
IMV00693,Moradia,Bairro Residencial,137,4,2,0,2021,Novo,Nordeste,Jardim,A+,4.7,0.62,1.07,7.78,4,True,True,True,True,True,True,True,True,406400.0,Alto
IMV00694,Estúdio,Centro Histórico,49,0,1,2,1998,Bom,Oeste,Pátio,E,0.2,1.87,0.66,0.76,5,False,False,False,False,True,False,True,False,99900.0,Baixo
IMV00695,Estúdio,Bairro Residencial,49,0,1,0,1971,Para Remodelar,Norte,Rua,E,5.2,0.14,2.6,1.82,5,False,True,False,False,False,False,True,False,72000.0,Baixo
IMV00696,Apartamento,Bairro Residencial,118,3,2,1,2024,Novo,Nordeste,Rua,B,4.4,1.69,0.1,0.41,4,False,False,False,False,False,True,True,False,212800.0,Médio
IMV00697,Duplex,Zona Comercial,59,2,1,8,2012,Bom,Sudoeste,Mar,C,1.7,1.81,0.57,1.62,4,False,False,False,False,False,False,False,False,138000.0,Baixo
IMV00698,Penthouse,Zona Comercial,64,2,2,2,2018,Bom,Nordeste,Rua,A,0.3,1.88,1.21,1.32,4,False,False,False,False,True,True,False,False,237400.0,Médio
IMV00699,Duplex,Bairro Residencial,113,2,2,0,1985,Razoável,Sudeste,Rua,E,6.0,2.23,0.93,0.07,3,False,True,False,False,False,False,False,False,212800.0,Médio
IMV00700,Estúdio,Zona Comercial,69,1,1,3,2023,Como Novo,Sul,Rua,A,0.3,0.11,0.77,0.52,6,False,False,False,False,False,False,False,True,126700.0,Baixo
IMV00701,Penthouse,Zona Comercial,135,4,3,4,1974,Razoável,Noroeste,Rua,E,2.7,0.59,0.71,3.36,5,False,False,False,False,False,False,False,True,384400.0,Alto
IMV00702,Penthouse,Bairro Residencial,135,4,2,2,2021,Como Novo,Nordeste,Rua,A+,6.4,0.69,1.43,1.99,4,False,False,True,False,False,False,False,False,343100.0,Alto
IMV00703,Apartamento,Zona Industrial,130,3,3,2,2023,Novo,Nordeste,Jardim,A+,10.0,2.2,2.1,0.33,1,False,False,False,False,False,False,False,True,157200.0,Médio
IMV00704,Moradia,Zona Industrial,112,3,3,0,1972,Para Remodelar,Este,Rua,E,11.0,0.45,0.42,13.96,4,False,True,False,False,False,False,False,False,114400.0,Baixo
IMV00705,Penthouse,Centro Histórico,105,2,1,1,2004,Bom,Noroeste,Rua,D,1.7,0.87,1.36,2.38,6,False,True,True,True,True,True,True,False,402600.0,Alto
IMV00706,Apartamento,Periferia,110,3,2,3,2001,Razoável,Este,Rua,C,8.0,0.68,1.04,8.84,3,False,True,False,True,True,False,False,False,129200.0,Baixo
IMV00707,Estúdio,Periferia,87,2,1,2,2014,Bom,Sudoeste,Jardim,B,8.2,0.08,1.36,0.57,4,False,False,False,True,False,False,False,True,91200.0,Baixo
IMV00708,Apartamento,Periferia,133,4,2,8,1982,Razoável,Oeste,Serra,D,8.7,0.65,0.25,0.98,4,False,False,False,False,False,True,False,False,117000.0,Baixo
IMV00709,Estúdio,Zona Industrial,48,0,1,1,2013,Bom,Este,Jardim,D,10.0,0.22,2.75,9.35,3,False,False,False,True,False,False,False,False,42000.0,Baixo
IMV00710,Duplex,Zona Comercial,130,4,2,0,2003,Bom,Sudeste,Jardim,C,0.9,2.63,1.11,6.74,4,False,False,True,False,True,False,False,False,295300.0,Médio
IMV00711,Moradia,Centro Histórico,95,3,3,0,1976,Para Remodelar,Sudeste,Rua,E,0.0,1.75,0.26,0.11,6,False,False,True,False,False,False,False,False,173600.0,Médio
IMV00712,Apartamento,Centro Histórico,67,1,2,4,1989,Razoável,Sudeste,Rua,E,0.0,0.53,0.17,0.15,7,True,False,False,False,True,False,False,False,137300.0,Baixo
IMV00713,Penthouse,Centro Histórico,137,3,2,0,2021,Novo,Oeste,Rua,A,0.2,5.81,0.08,1.0,6,True,False,True,False,True,False,True,False,564000.0,Alto
IMV00714,Penthouse,Centro Histórico,85,2,1,0,2011,Bom,Oeste,Rua,C,0.0,1.12,0.78,5.91,5,False,True,False,False,False,False,False,False,287600.0,Médio
IMV00715,Penthouse,Zona Industrial,79,1,1,2,1967,Razoável,Este,Rua,F,9.5,1.29,0.58,0.05,1,False,False,True,False,False,False,False,False,114200.0,Baixo
IMV00716,Penthouse,Bairro Residencial,177,3,3,4,1986,Razoável,Este,Pátio,D,6.7,1.25,0.14,2.07,4,True,False,False,False,True,False,True,False,404200.0,Alto
IMV00717,Moradia,Bairro Residencial,118,2,1,0,1969,Razoável,Oeste,Pátio,F,5.5,0.71,0.5,2.33,4,False,True,False,False,False,False,False,False,204400.0,Médio
IMV00718,Duplex,Zona Premium,72,1,1,9,1986,Para Remodelar,Este,Cidade,F,2.9,0.39,0.48,3.18,8,False,False,False,True,False,False,True,True,172400.0,Médio
IMV00719,Estúdio,Zona Industrial,93,3,2,7,2023,Novo,Sudoeste,Cidade,A,8.7,5.61,0.67,0.18,1,False,True,False,False,True,False,False,False,122400.0,Baixo
IMV00720,Duplex,Bairro Residencial,119,2,2,6,1967,Para Remodelar,Oeste,Cidade,E,5.5,0.9,0.08,3.32,5,False,False,False,False,True,False,False,True,169100.0,Médio
IMV00721,Apartamento,Zona Industrial,92,2,1,1,2007,Bom,Norte,Rua,C,11.3,1.55,0.51,1.65,1,False,False,False,False,False,False,False,False,89900.0,Baixo
IMV00722,Apartamento,Centro Histórico,101,3,3,1,2024,Novo,Noroeste,Rua,A+,0.1,0.58,0.16,2.42,7,False,True,False,False,False,False,False,False,268600.0,Médio
IMV00723,Apartamento,Zona Comercial,107,2,1,2,2021,Como Novo,Sudoeste,Jardim,B,1.2,1.77,1.4,0.49,4,False,False,False,True,False,False,True,False,237000.0,Médio
IMV00724,Apartamento,Zona Premium,110,2,2,0,1967,Razoável,Oeste,Rua,F,4.2,0.05,1.21,0.07,7,False,False,False,False,False,False,False,True,290700.0,Médio
IMV00725,Apartamento,Zona Premium,87,3,2,1,2024,Novo,Este,Jardim,A,1.7,2.55,0.46,1.04,6,True,False,True,True,True,False,True,False,345400.0,Alto
IMV00726,Duplex,Zona Comercial,113,3,2,4,2020,Novo,Sudeste,Jardim,B,0.8,0.01,0.2,1.2,7,True,True,True,True,True,True,False,False,394700.0,Alto
IMV00727,Estúdio,Bairro Residencial,70,2,2,2,1968,Para Remodelar,Este,Rua,F,3.4,0.66,1.02,0.11,4,False,False,False,False,False,True,False,False,73000.0,Baixo
IMV00728,Estúdio,Zona Industrial,80,3,2,2,2023,Novo,Oeste,Jardim,A,8.3,1.6,2.42,0.29,1,False,False,True,False,False,False,False,False,73900.0,Baixo
IMV00729,Penthouse,Centro Histórico,136,4,2,1,1992,Razoável,Noroeste,Rua,F,0.0,0.64,1.63,7.53,6,True,True,True,False,True,False,True,False,484200.0,Alto
IMV00730,Estúdio,Periferia,82,2,1,3,1968,Razoável,Sudeste,Jardim,D,8.0,0.44,2.42,1.52,4,False,False,False,False,True,True,True,False,89100.0,Baixo
IMV00731,Estúdio,Zona Premium,80,3,3,1,1969,Razoável,Norte,Jardim,F,1.3,0.07,0.77,3.67,7,False,False,False,False,False,False,False,True,156000.0,Médio
IMV00732,Penthouse,Bairro Residencial,129,3,2,3,2021,Como Novo,Oeste,Jardim,B,5.9,0.93,0.39,2.82,5,False,True,False,False,False,False,True,False,398200.0,Alto
IMV00733,Estúdio,Zona Industrial,80,2,1,7,2024,Novo,Sudeste,Cidade,B,10.3,1.38,1.02,0.95,1,False,False,False,False,False,False,False,False,64400.0,Baixo
IMV00734,Estúdio,Zona Premium,105,2,2,6,2015,Como Novo,Norte,Mar,B,1.4,1.01,0.48,3.56,6,False,False,False,False,True,False,False,False,275300.0,Médio
IMV00735,Estúdio,Periferia,61,2,1,1,1970,Para Remodelar,Este,Jardim,F,9.0,2.33,2.66,0.38,2,True,False,False,False,False,False,False,False,48900.0,Baixo
IMV00736,Penthouse,Centro Histórico,107,2,1,2,2021,Novo,Noroeste,Rua,B,0.0,0.07,0.89,2.39,7,False,False,True,False,False,True,True,False,422000.0,Alto
IMV00737,Apartamento,Centro Histórico,101,2,2,3,2023,Como Novo,Sudeste,Jardim,B,1.1,3.84,0.47,2.12,6,True,False,False,True,False,False,False,False,246900.0,Médio
IMV00738,Apartamento,Periferia,102,2,1,0,1995,Razoável,Este,Jardim,D,8.7,4.93,0.17,12.76,3,False,False,True,False,True,False,False,False,111900.0,Baixo
IMV00739,Penthouse,Periferia,125,4,2,5,1982,Para Remodelar,Este,Pátio,D,9.7,1.54,0.03,17.2,3,False,False,False,False,True,False,False,False,145200.0,Baixo
IMV00740,Apartamento,Zona Premium,113,2,2,1,2022,Como Novo,Sul,Rua,A,3.8,0.42,1.05,2.9,7,False,False,False,False,True,True,False,False,379100.0,Alto
IMV00741,Duplex,Zona Comercial,139,4,3,0,2020,Como Novo,Este,Jardim,B,3.2,1.28,0.09,0.96,5,False,False,True,False,False,True,False,False,363300.0,Alto
IMV00742,Apartamento,Bairro Residencial,71,1,2,7,2012,Bom,Nordeste,Cidade,C,5.4,0.62,0.35,0.13,5,False,False,False,False,False,False,False,False,91700.0,Baixo
IMV00743,Moradia,Zona Premium,127,5,2,0,2022,Como Novo,Sudoeste,Rua,A+,2.6,0.87,1.59,0.29,6,True,False,False,False,True,False,False,False,484200.0,Alto
IMV00744,Moradia,Zona Comercial,99,2,1,0,1978,Para Remodelar,Nordeste,Rua,E,1.3,0.3,1.39,0.69,6,False,False,False,False,False,False,False,False,182300.0,Médio
